student_id,assessment_id,assessment_name,n_questions_entered,n_questions_attempted,n_assessment_questions,absent,mark,available_marks,created,last_updated
9a6ac,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,37.0,60,2023-10-11 13:30:56.697557+00:00,2023-10-11 13:32:54.292405+00:00
d30e5,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,52.0,60,2023-09-11 18:05:45.149000+00:00,2023-09-20 09:54:46.569956+00:00
1c0c1,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,49.0,60,2023-09-25 16:14:58.505000+00:00,2023-09-25 16:50:39.138790+00:00
67650,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,34.0,60,2023-09-11 11:13:56.367000+00:00,2023-09-20 09:58:25.846415+00:00
effe5,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,52.0,60,2023-09-21 14:22:33.326000+00:00,2023-09-21 14:36:14.991696+00:00
48cc4,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,31.0,60,2023-09-22 14:07:52.907000+00:00,2023-09-22 14:31:11.308349+00:00
4becd,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,28.0,60,2023-09-22 09:25:36.044000+00:00,2023-09-22 09:27:41.354133+00:00
b3812,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,30.0,60,2023-09-24 15:38:50.758000+00:00,2023-09-24 15:53:46.795193+00:00
f1422,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,28.0,60,2023-09-18 08:32:16.786000+00:00,2023-09-20 10:14:10.808474+00:00
81eed,ffd60,Year 7 Baseline Assessment 2023,46,41,46,False,23.0,60,2023-09-18 12:09:10.423000+00:00,2023-09-20 10:14:12.907017+00:00
1280a,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,23.0,60,2023-09-01 12:00:12.463000+00:00,2023-09-20 10:08:52.814042+00:00
043a2,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,48.0,60,2023-09-10 13:16:24.595000+00:00,2023-09-20 10:16:11.590381+00:00
4208b,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,48.0,60,2023-09-13 13:55:39.619000+00:00,2023-09-20 10:10:41.433773+00:00
3b5c4,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,55.0,60,2023-09-15 13:21:12.118000+00:00,2023-09-20 10:07:46.085665+00:00
9182f,ffd60,Year 7 Baseline Assessment 2023,46,22,46,False,18.0,60,2023-09-18 12:09:10.423000+00:00,2023-09-20 10:14:11.444917+00:00
80181,ffd60,Year 7 Baseline Assessment 2023,46,44,46,False,43.0,60,2023-09-13 08:37:12.337000+00:00,2023-09-20 09:58:36.530720+00:00
82b80,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,43.0,60,2023-09-26 12:22:09.756000+00:00,2023-09-26 12:23:57.486381+00:00
49bd5,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,35.0,60,2023-09-18 19:57:13.522000+00:00,2023-09-19 08:54:16.161691+00:00
3ec71,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,38.0,60,2023-09-09 08:14:54.639000+00:00,2023-09-20 10:16:13.172376+00:00
3e753,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,53.0,60,2023-09-13 14:37:39.203000+00:00,2023-09-20 10:13:07.967216+00:00
14913,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,35.0,60,2023-11-03 11:35:22.709645+00:00,2023-11-03 11:43:19.335923+00:00
8050e,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,14.0,60,2023-10-02 19:11:00.942000+00:00,2023-10-02 19:44:05.462480+00:00
ca47c,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,47.0,60,2023-09-18 07:10:09.570000+00:00,2023-09-20 10:14:13.686597+00:00
c2f71,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,45.0,60,2023-09-15 07:34:38.881000+00:00,2023-09-20 10:03:50.621625+00:00
110bc,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,52.0,60,2024-02-07 14:12:43.634090+00:00,2024-02-07 15:00:14.253614+00:00
753b4,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,41.0,60,2023-09-16 15:08:24.496000+00:00,2023-09-20 09:58:31.846720+00:00
e08d8,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,44.0,60,2023-10-04 14:59:56.274000+00:00,2023-10-04 15:49:30.222231+00:00
6cdad,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,34.0,60,2023-09-27 21:53:40.189000+00:00,2023-09-27 22:09:08.060156+00:00
976a0,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,37.0,60,2023-09-23 19:06:11.993000+00:00,2023-09-23 19:25:25.161895+00:00
4c282,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,39.0,60,2023-09-28 07:24:28.799000+00:00,2023-09-28 07:28:23.370031+00:00
39211,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,40.0,60,2023-11-18 13:11:38.018633+00:00,2023-11-18 13:14:14.290076+00:00
6af7b,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,58.0,60,2023-09-11 12:06:40.034000+00:00,2023-09-20 09:58:31.691034+00:00
bc3e7,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,54.0,60,2023-09-28 06:55:13.350000+00:00,2023-09-28 06:58:15.852181+00:00
c0f3e,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,43.0,60,2023-09-25 11:36:54.199000+00:00,2023-09-25 11:52:54.537885+00:00
7b61c,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,30.0,60,2023-09-25 11:36:54.199000+00:00,2023-09-25 12:06:33.629701+00:00
7c039,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,56.0,60,2023-09-07 11:51:08.676000+00:00,2023-09-20 10:08:46.422931+00:00
4cf85,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,55.0,60,2023-10-05 16:40:47.318000+00:00,2023-10-05 16:48:21.675671+00:00
299b5,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,23.0,60,2023-10-11 10:55:41.560039+00:00,2023-10-11 11:33:12.519987+00:00
127e6,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,50.0,60,2023-09-29 11:46:43.555000+00:00,2023-09-29 11:48:34.157345+00:00
09234,ffd60,Year 7 Baseline Assessment 2023,46,39,46,False,35.0,60,2023-09-17 07:09:32.418000+00:00,2023-09-20 09:53:36.870051+00:00
eb396,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,40.0,60,2023-09-10 18:01:55.815000+00:00,2023-09-20 10:15:28.218152+00:00
d4f8c,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,33.0,60,2023-09-19 12:16:27.039000+00:00,2023-09-19 12:30:12.752501+00:00
6df91,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,46.0,60,2023-09-27 15:06:42.618000+00:00,2023-09-27 15:38:29.901184+00:00
a72bd,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,30.0,60,2023-09-08 22:40:45.203000+00:00,2023-09-20 10:08:47.768158+00:00
0616a,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,20.0,60,2023-09-10 16:56:37.004000+00:00,2023-09-20 10:08:51.016643+00:00
cbb8b,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,45.0,60,2023-10-02 00:32:16.430000+00:00,2023-10-02 00:39:24.277211+00:00
4adca,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,56.0,60,2023-11-16 15:43:09.771745+00:00,2023-11-16 16:00:01.764197+00:00
75914,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,40.0,60,2023-10-18 17:02:06.199471+00:00,2023-10-18 18:33:45.871800+00:00
01bd6,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,34.0,60,2023-09-18 08:06:00.321000+00:00,2023-09-20 10:14:11.977962+00:00
6175c,ffd60,Year 7 Baseline Assessment 2023,46,42,46,False,35.0,60,2023-09-08 20:18:22.746000+00:00,2023-09-20 10:03:40.502439+00:00
0c6ff,ffd60,Year 7 Baseline Assessment 2023,46,43,46,False,39.0,60,2023-09-27 13:35:25.618000+00:00,2023-09-28 20:43:39.656207+00:00
ce70a,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,34.0,60,2023-09-12 19:47:03.216000+00:00,2023-09-20 09:54:45.427621+00:00
3f634,ffd60,Year 7 Baseline Assessment 2023,46,28,46,False,5.0,60,2023-09-07 15:24:19.432000+00:00,2023-09-20 10:15:27.258985+00:00
d9dc8,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,40.0,60,2023-09-30 19:41:33.364000+00:00,2023-09-30 19:55:54.457627+00:00
b8502,ffd60,Year 7 Baseline Assessment 2023,46,34,46,False,31.0,60,2023-09-10 15:37:07.466000+00:00,2023-09-20 10:12:33.348528+00:00
85a27,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,37.0,60,2023-09-17 18:41:47.912000+00:00,2023-09-20 10:12:29.589547+00:00
58e40,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,41.0,60,2023-09-18 08:06:00.321000+00:00,2023-09-20 10:14:05.992180+00:00
4c054,ffd60,Year 7 Baseline Assessment 2023,46,45,46,False,13.0,60,2023-09-17 09:37:00.697000+00:00,2023-09-20 10:02:02.554379+00:00
6e449,ffd60,Year 7 Baseline Assessment 2023,46,41,46,False,28.0,60,2023-09-20 14:25:34.528000+00:00,2023-09-20 14:29:34.553970+00:00
c5778,ffd60,Year 7 Baseline Assessment 2023,46,26,46,False,24.0,60,2023-09-10 15:36:31.507000+00:00,2023-09-20 09:58:36.717576+00:00
10db6,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,20.0,60,2023-09-06 13:28:54.861000+00:00,2023-09-20 10:02:25.203591+00:00
e0355,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,29.0,60,2023-09-09 17:45:14.444000+00:00,2023-09-20 09:58:24.922932+00:00
4834f,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,0.0,60,2023-09-28 20:16:12.924000+00:00,2023-09-28 20:30:39.020771+00:00
3f66e,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,33.0,60,2023-09-16 11:37:13.641000+00:00,2023-09-20 09:57:12.309382+00:00
63570,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,39.0,60,2023-09-10 16:56:37.004000+00:00,2023-09-20 10:08:44.560232+00:00
94d01,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,58.0,60,2023-10-06 18:24:49.497179+00:00,2023-10-06 18:34:22.063229+00:00
ac3a3,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,15.0,60,2023-09-20 11:57:20.503000+00:00,2023-09-20 15:14:56.756866+00:00
ef7bb,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,30.0,60,2023-09-21 15:21:06.104000+00:00,2023-09-21 15:31:25.355561+00:00
1636e,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,39.0,60,2023-09-18 14:28:34.013000+00:00,2023-09-20 10:09:25.036553+00:00
7a729,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,11.0,60,2023-09-09 11:16:08.847000+00:00,2023-09-20 09:53:47.874945+00:00
f50a0,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,42.0,60,2023-09-29 06:57:26.787000+00:00,2023-09-29 06:59:30.899141+00:00
cbc8f,ffd60,Year 7 Baseline Assessment 2023,46,36,46,False,24.0,60,2023-09-15 07:58:40.645000+00:00,2023-09-20 10:14:28.531412+00:00
76919,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,46.0,60,2023-09-13 07:58:47.907000+00:00,2023-09-20 10:13:02.900262+00:00
17b0f,ffd60,Year 7 Baseline Assessment 2023,46,27,46,False,12.0,60,2023-09-07 14:31:31.250000+00:00,2023-09-20 10:12:35.910220+00:00
895e5,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,42.0,60,2023-10-12 20:02:38.883686+00:00,2023-10-12 20:06:59.658388+00:00
033a9,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,21.0,60,2023-09-23 16:14:49.448000+00:00,2023-09-23 16:20:42.196460+00:00
a22ad,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,33.0,60,2023-09-14 15:04:56.087000+00:00,2023-09-20 09:59:17.100537+00:00
24e25,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,44.0,60,2023-09-11 07:06:31.832000+00:00,2023-09-20 10:12:31.984743+00:00
aef58,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,45.0,60,2023-10-19 07:19:21.878224+00:00,2023-10-19 08:16:32.870476+00:00
5cf4d,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,32.0,60,2023-09-13 14:37:39.203000+00:00,2023-09-20 10:13:00.338774+00:00
999ea,ffd60,Year 7 Baseline Assessment 2023,46,34,46,False,27.0,60,2023-09-08 22:15:33.396000+00:00,2023-09-20 10:03:42.815237+00:00
db43d,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,54.0,60,2023-09-18 16:51:07.394000+00:00,2023-09-19 12:09:45.082768+00:00
9fb3e,ffd60,Year 7 Baseline Assessment 2023,46,40,46,False,15.0,60,2023-09-09 07:47:45.959000+00:00,2023-09-20 09:53:48.684728+00:00
6d2f9,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,21.0,60,2023-11-16 15:20:54.433810+00:00,2023-11-16 15:26:52.544378+00:00
efc75,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,26.0,60,2023-09-13 11:26:17.924000+00:00,2023-09-21 08:23:11.981777+00:00
2731c,ffd60,Year 7 Baseline Assessment 2023,46,44,46,False,32.0,60,2023-09-12 09:23:09.189000+00:00,2023-09-20 09:58:28.170757+00:00
b0bb2,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,30.0,60,2023-09-19 08:22:15.778000+00:00,2023-09-19 08:29:31.691941+00:00
20db9,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,32.0,60,2023-09-13 14:39:38.520000+00:00,2023-09-20 10:02:00.109701+00:00
a3cad,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,49.0,60,2023-09-15 10:47:21.938000+00:00,2023-09-20 10:03:38.200527+00:00
3ab43,ffd60,Year 7 Baseline Assessment 2023,46,28,46,False,29.0,60,2023-09-20 08:57:54.482000+00:00,2023-09-20 09:33:23.141546+00:00
fb4d7,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,47.0,60,2023-09-26 13:27:17.949000+00:00,2023-09-26 13:29:10.206082+00:00
0fe5e,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,8.0,60,2023-09-21 15:13:12.358000+00:00,2023-09-21 15:21:09.469753+00:00
050ef,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,44.0,60,2023-09-13 16:10:54.924000+00:00,2023-09-20 10:14:50.682375+00:00
54c3d,ffd60,Year 7 Baseline Assessment 2023,46,41,46,False,26.0,60,2023-09-18 19:19:53.538000+00:00,2023-09-20 10:15:11.402315+00:00
5e936,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,36.0,60,2023-09-18 08:32:16.786000+00:00,2023-09-20 10:14:06.920584+00:00
e4e0f,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,32.0,60,2023-09-21 16:33:57.778000+00:00,2023-09-21 16:34:39.699567+00:00
69d10,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,58.0,60,2023-09-15 14:17:12.672000+00:00,2023-09-29 09:55:57.088922+00:00
ea3aa,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,33.0,60,2023-09-25 12:45:04.949000+00:00,2023-09-25 13:11:29.549762+00:00
33412,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,34.0,60,2023-09-09 15:33:31.779000+00:00,2023-09-20 09:58:24.997489+00:00
ce2f4,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,10.0,60,2023-09-15 12:47:43.310000+00:00,2023-09-20 09:58:41.671174+00:00
d3edc,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,57.0,60,2023-09-08 19:05:18.549000+00:00,2023-09-20 10:15:20.599568+00:00
5bf3b,ffd60,Year 7 Baseline Assessment 2023,46,30,46,False,24.0,60,2023-09-18 19:19:53.538000+00:00,2023-09-20 10:15:10.419534+00:00
6203d,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,35.0,60,2023-10-05 13:24:28.438000+00:00,2023-10-05 13:42:29.614928+00:00
36373,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,41.0,60,2023-09-18 16:51:07.394000+00:00,2023-09-21 10:54:37.251615+00:00
39d9e,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,12.0,60,2023-12-13 14:34:31.436496+00:00,2023-12-13 14:42:14.513421+00:00
9a4fe,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,46.0,60,2023-09-09 15:33:31.779000+00:00,2023-09-20 09:58:26.498681+00:00
0e2ef,ffd60,Year 7 Baseline Assessment 2023,46,43,46,False,18.0,60,2023-09-14 12:28:55.963000+00:00,2023-09-20 10:15:27.314553+00:00
3bc8c,ffd60,Year 7 Baseline Assessment 2023,46,44,46,False,43.0,60,2023-09-12 22:58:08.060000+00:00,2023-09-20 10:14:28.045821+00:00
25f4e,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,40.0,60,2023-09-12 13:43:52.001000+00:00,2023-09-20 10:13:09.560281+00:00
c02e0,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,50.0,60,2023-09-21 15:22:59.132000+00:00,2023-09-21 15:29:14.558705+00:00
c18f7,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,52.0,60,2023-09-15 11:17:18.894000+00:00,2023-09-20 10:12:27.202514+00:00
82591,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,50.0,60,2023-11-30 11:58:46.507247+00:00,2023-11-30 13:44:27.118421+00:00
7f223,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,50.0,60,2023-09-25 09:29:22.688000+00:00,2023-09-25 09:35:32.906042+00:00
5451b,ffd60,Year 7 Baseline Assessment 2023,46,45,46,False,32.0,60,2023-09-16 08:58:41.723000+00:00,2023-09-20 10:01:59.520592+00:00
3dcdf,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,27.0,60,2023-10-01 22:28:58.209000+00:00,2023-10-01 22:43:32.613458+00:00
c371a,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,48.0,60,2023-10-12 20:02:38.883686+00:00,2023-10-12 20:25:13.739655+00:00
604d1,ffd60,Year 7 Baseline Assessment 2023,46,45,46,False,37.0,60,2023-10-12 20:02:38.883686+00:00,2023-10-12 20:24:27.593613+00:00
6f5d3,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,36.0,60,2023-09-27 08:20:52.004000+00:00,2023-09-27 08:47:50.617034+00:00
a1c94,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,54.0,60,2023-10-06 18:24:49.497179+00:00,2023-10-06 18:58:02.359524+00:00
4d1cc,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,48.0,60,2023-09-11 18:05:45.149000+00:00,2023-09-20 09:54:44.278983+00:00
4a1de,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,42.0,60,2023-09-08 13:00:59.607000+00:00,2023-09-20 10:06:37.745837+00:00
2a7e4,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,29.0,60,2023-10-09 16:27:03.038046+00:00,2023-10-09 17:19:46.274223+00:00
6decd,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,32.0,60,2023-09-18 14:28:34.013000+00:00,2023-09-20 10:09:23.884342+00:00
db4a4,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,49.0,60,2023-09-25 14:06:35.430000+00:00,2023-09-25 16:10:38.374011+00:00
3a4c7,ffd60,Year 7 Baseline Assessment 2023,46,44,46,False,41.0,60,2023-09-28 08:16:02.910000+00:00,2023-09-28 08:23:34.683441+00:00
98ace,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,59.0,60,2023-08-30 07:26:48.880000+00:00,2023-09-20 10:04:14.739196+00:00
1d22b,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,46.0,60,2023-09-25 09:04:02.173000+00:00,2023-09-25 09:55:18.569902+00:00
b9b72,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,49.0,60,2023-09-27 17:10:03.688000+00:00,2023-09-27 17:28:35.946791+00:00
c2cce,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,41.0,60,2023-09-11 11:46:46.699000+00:00,2023-09-20 10:02:52.899419+00:00
9820d,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,22.0,60,2023-10-08 22:14:35.182388+00:00,2023-10-08 22:17:22.340060+00:00
89dcb,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,54.0,60,2023-09-17 13:49:25.581000+00:00,2023-09-20 09:59:42.888411+00:00
f1a96,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,2.0,60,2023-09-07 11:51:08.676000+00:00,2023-09-20 10:08:53.397086+00:00
d3b76,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,34.0,60,2023-09-09 10:10:24.627000+00:00,2023-09-20 10:16:10.530385+00:00
1ec50,ffd60,Year 7 Baseline Assessment 2023,46,30,46,False,16.0,60,2023-09-25 13:27:45.785000+00:00,2023-09-25 14:02:05.173757+00:00
87587,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,35.0,60,2023-09-20 11:57:20.503000+00:00,2023-09-20 12:55:41.252039+00:00
0d927,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,27.0,60,2023-09-15 13:21:47.661000+00:00,2023-09-20 10:03:46.520369+00:00
c5bf9,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,57.0,60,2023-09-15 14:17:12.672000+00:00,2023-09-20 10:03:49.616210+00:00
9e75f,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,39.0,60,2023-10-11 17:35:07.014170+00:00,2023-10-11 17:48:05.768417+00:00
0ac1c,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,14.0,60,2023-09-20 11:57:20.503000+00:00,2023-09-22 07:16:25.994458+00:00
2bff5,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,24.0,60,2023-09-17 10:45:21.197000+00:00,2023-09-20 09:58:40.616256+00:00
fb783,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,22.0,60,2023-09-28 20:58:58.128000+00:00,2023-09-28 21:14:21.126457+00:00
37d2d,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,52.0,60,2023-10-11 20:16:50.764601+00:00,2023-10-11 20:54:46.200848+00:00
cf4d5,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,21.0,60,2023-09-16 15:52:24.878000+00:00,2023-09-20 10:04:55.101139+00:00
8ec7f,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,50.0,60,2023-11-18 13:11:38.018633+00:00,2023-11-18 17:34:26.320433+00:00
46069,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,44.0,60,2023-09-09 16:57:42.671000+00:00,2023-09-20 09:58:27.349524+00:00
50ad4,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,19.0,60,2023-09-19 17:14:24.651000+00:00,2023-09-19 17:28:06.820496+00:00
40531,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,50.0,60,2023-09-19 20:55:41.692000+00:00,2023-09-20 08:58:35.490757+00:00
17f44,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,50.0,60,2023-09-21 15:17:15.750000+00:00,2023-09-21 15:30:57.090338+00:00
7156d,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,36.0,60,2023-09-15 14:47:24.112000+00:00,2023-09-20 10:12:35.700749+00:00
8f3f5,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,17.0,60,2023-10-20 07:01:45.416017+00:00,2023-10-20 07:05:48.625646+00:00
3705c,ffd60,Year 7 Baseline Assessment 2023,46,24,46,False,19.0,60,2023-09-18 20:26:47.125000+00:00,2023-09-18 20:44:35.360986+00:00
a7cd0,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,42.0,60,2024-02-07 14:12:43.634090+00:00,2024-02-07 14:33:02.729670+00:00
ecbaa,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,41.0,60,2023-09-12 10:23:43.721000+00:00,2023-09-20 10:08:24.148450+00:00
0b4fa,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,33.0,60,2023-09-12 10:23:43.721000+00:00,2023-09-20 10:08:25.052355+00:00
9d1d8,ffd60,Year 7 Baseline Assessment 2023,46,44,46,False,38.0,60,2023-10-02 11:38:14.761000+00:00,2023-10-02 11:56:20.571337+00:00
482cd,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,53.0,60,2023-09-12 07:16:26.144000+00:00,2023-09-20 10:10:40.012588+00:00
28571,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,12.0,60,2023-09-28 20:58:58.128000+00:00,2023-09-28 21:15:48.831647+00:00
9c2a3,ffd60,Year 7 Baseline Assessment 2023,46,40,46,False,34.0,60,2023-09-15 11:48:34.066000+00:00,2023-09-20 10:14:23.840014+00:00
36ecd,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,48.0,60,2023-09-13 15:07:28.200000+00:00,2023-09-20 10:13:06.239661+00:00
5a4f3,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,45.0,60,2023-09-25 10:36:38.003000+00:00,2023-09-25 10:48:14.520490+00:00
85f43,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,26.0,60,2023-09-24 18:39:56.499000+00:00,2023-09-24 19:10:51.069833+00:00
540eb,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,45.0,60,2023-10-20 15:25:29.312145+00:00,2023-10-20 15:31:57.449988+00:00
853dc,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,38.0,60,2023-09-28 11:41:49.187000+00:00,2023-09-28 12:31:08.026927+00:00
0d904,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,55.0,60,2023-09-26 09:11:20.595000+00:00,2023-09-26 09:26:27.114403+00:00
40148,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,55.0,60,2023-09-19 06:29:55.552000+00:00,2023-09-19 06:55:18.707703+00:00
60cf1,ffd60,Year 7 Baseline Assessment 2023,46,46,46,False,37.0,60,2023-09-16 07:00:07.433000+00:00,2023-09-20 10:15:10.782754+00:00
